Training with a single process on 1 device (cuda:0).
WARNING: No pretrained configuration specified for MONet_T_12 model. Using a default. Please add a config to the model pretrained_cfg registry or pass explicitly.
Model MONet_T_12 created, param count:13157026
Data processing configuration for current model + dataset:
	input_size: (3, 32, 32)
Train: 14 [14300/20000 ( 72%)]  Loss: 1.63 (1.76)  Time: 0.045s,   44.42/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14350/20000 ( 72%)]  Loss: 1.10 (1.76)  Time: 0.046s,   43.94/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14400/20000 ( 72%)]  Loss: 1.79 (1.76)  Time: 0.045s,   44.21/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14450/20000 ( 72%)]  Loss: 1.89 (1.76)  Time: 0.045s,   44.26/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14500/20000 ( 73%)]  Loss: 1.48 (1.76)  Time: 0.045s,   44.29/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14550/20000 ( 73%)]  Loss: 2.86 (1.76)  Time: 0.045s,   44.18/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14600/20000 ( 73%)]  Loss: 1.57 (1.76)  Time: 0.045s,   44.33/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14650/20000 ( 73%)]  Loss: 1.50 (1.76)  Time: 0.045s,   44.13/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14700/20000 ( 74%)]  Loss: 1.67 (1.76)  Time: 0.046s,   43.70/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14750/20000 ( 74%)]  Loss: 2.31 (1.76)  Time: 0.045s,   44.32/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14800/20000 ( 74%)]  Loss: 2.10 (1.76)  Time: 0.045s,   44.43/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14850/20000 ( 74%)]  Loss: 2.27 (1.76)  Time: 0.045s,   44.21/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14900/20000 ( 75%)]  Loss: 1.29 (1.76)  Time: 0.047s,   42.87/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [14950/20000 ( 75%)]  Loss: 1.17 (1.76)  Time: 0.045s,   44.64/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15000/20000 ( 75%)]  Loss: 2.28 (1.76)  Time: 0.045s,   44.39/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15050/20000 ( 75%)]  Loss: 1.75 (1.76)  Time: 0.045s,   44.24/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15100/20000 ( 76%)]  Loss: 1.48 (1.76)  Time: 0.045s,   44.15/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15150/20000 ( 76%)]  Loss: 1.09 (1.76)  Time: 0.045s,   44.25/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15200/20000 ( 76%)]  Loss: 1.94 (1.76)  Time: 0.045s,   44.38/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15250/20000 ( 76%)]  Loss: 2.03 (1.76)  Time: 0.045s,   44.31/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15300/20000 ( 77%)]  Loss: 1.79 (1.76)  Time: 0.046s,   43.36/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15350/20000 ( 77%)]  Loss: 1.96 (1.76)  Time: 0.045s,   44.27/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15400/20000 ( 77%)]  Loss: 1.36 (1.76)  Time: 0.045s,   44.13/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15450/20000 ( 77%)]  Loss: 1.59 (1.76)  Time: 0.045s,   44.30/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15500/20000 ( 78%)]  Loss: 1.68 (1.76)  Time: 0.045s,   44.21/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15550/20000 ( 78%)]  Loss: 1.25 (1.76)  Time: 0.045s,   44.37/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15600/20000 ( 78%)]  Loss: 1.06 (1.76)  Time: 0.045s,   44.10/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15650/20000 ( 78%)]  Loss: 2.28 (1.76)  Time: 0.045s,   44.34/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15700/20000 ( 79%)]  Loss: 0.945 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.04/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15750/20000 ( 79%)]  Loss: 1.45 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15800/20000 ( 79%)]  Loss: 1.33 (1.76)  Time: 0.045s,   44.08/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15850/20000 ( 79%)]  Loss: 2.73 (1.76)  Time: 0.045s,   44.54/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15900/20000 ( 80%)]  Loss: 1.55 (1.76)  Time: 0.045s,   44.45/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [15950/20000 ( 80%)]  Loss: 2.62 (1.76)  Time: 0.045s,   44.46/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16000/20000 ( 80%)]  Loss: 1.92 (1.76)  Time: 0.045s,   44.49/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16050/20000 ( 80%)]  Loss: 1.79 (1.76)  Time: 0.045s,   44.16/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16100/20000 ( 81%)]  Loss: 1.43 (1.76)  Time: 0.045s,   44.66/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16150/20000 ( 81%)]  Loss: 1.38 (1.76)  Time: 0.045s,   44.51/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16200/20000 ( 81%)]  Loss: 1.73 (1.76)  Time: 0.046s,   43.91/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16250/20000 ( 81%)]  Loss: 2.04 (1.76)  Time: 0.045s,   44.00/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16300/20000 ( 82%)]  Loss: 1.58 (1.76)  Time: 0.045s,   44.61/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16350/20000 ( 82%)]  Loss: 2.11 (1.76)  Time: 0.045s,   44.29/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16400/20000 ( 82%)]  Loss: 0.981 (1.76)  Time: 0.045s,   44.38/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16450/20000 ( 82%)]  Loss: 0.956 (1.76)  Time: 0.047s,   42.14/s  (0.045s,   44.05/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16500/20000 ( 83%)]  Loss: 2.18 (1.76)  Time: 0.045s,   44.50/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16550/20000 ( 83%)]  Loss: 1.38 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16600/20000 ( 83%)]  Loss: 2.22 (1.76)  Time: 0.045s,   44.49/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16650/20000 ( 83%)]  Loss: 2.32 (1.76)  Time: 0.045s,   44.54/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16700/20000 ( 84%)]  Loss: 2.77 (1.76)  Time: 0.045s,   44.58/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16750/20000 ( 84%)]  Loss: 2.48 (1.76)  Time: 0.045s,   44.45/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16800/20000 ( 84%)]  Loss: 2.28 (1.76)  Time: 0.045s,   44.54/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16850/20000 ( 84%)]  Loss: 1.85 (1.76)  Time: 0.045s,   44.57/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16900/20000 ( 85%)]  Loss: 1.99 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [16950/20000 ( 85%)]  Loss: 1.48 (1.76)  Time: 0.045s,   44.50/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17000/20000 ( 85%)]  Loss: 1.42 (1.76)  Time: 0.045s,   44.26/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17050/20000 ( 85%)]  Loss: 2.07 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17100/20000 ( 86%)]  Loss: 1.56 (1.76)  Time: 0.045s,   44.27/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17150/20000 ( 86%)]  Loss: 2.16 (1.76)  Time: 0.045s,   44.56/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17200/20000 ( 86%)]  Loss: 1.13 (1.76)  Time: 0.045s,   44.51/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17250/20000 ( 86%)]  Loss: 3.11 (1.76)  Time: 0.045s,   44.50/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17300/20000 ( 87%)]  Loss: 2.92 (1.76)  Time: 0.045s,   44.39/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17350/20000 ( 87%)]  Loss: 1.77 (1.76)  Time: 0.046s,   43.38/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17400/20000 ( 87%)]  Loss: 1.74 (1.76)  Time: 0.045s,   44.33/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17450/20000 ( 87%)]  Loss: 1.81 (1.76)  Time: 0.045s,   44.46/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17500/20000 ( 88%)]  Loss: 2.10 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17550/20000 ( 88%)]  Loss: 1.67 (1.76)  Time: 0.046s,   43.70/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17600/20000 ( 88%)]  Loss: 1.77 (1.76)  Time: 0.045s,   44.10/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17650/20000 ( 88%)]  Loss: 1.52 (1.76)  Time: 0.045s,   44.34/s  (0.045s,   44.06/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17700/20000 ( 89%)]  Loss: 1.57 (1.76)  Time: 0.045s,   44.60/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17750/20000 ( 89%)]  Loss: 2.12 (1.76)  Time: 0.045s,   44.55/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17800/20000 ( 89%)]  Loss: 2.38 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17850/20000 ( 89%)]  Loss: 1.89 (1.76)  Time: 0.045s,   44.48/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17900/20000 ( 90%)]  Loss: 1.68 (1.76)  Time: 0.045s,   44.27/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [17950/20000 ( 90%)]  Loss: 2.13 (1.76)  Time: 0.045s,   44.48/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18000/20000 ( 90%)]  Loss: 1.39 (1.76)  Time: 0.045s,   44.41/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18050/20000 ( 90%)]  Loss: 1.06 (1.76)  Time: 0.045s,   44.62/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18100/20000 ( 91%)]  Loss: 1.58 (1.76)  Time: 0.045s,   44.34/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18150/20000 ( 91%)]  Loss: 1.72 (1.76)  Time: 0.045s,   44.36/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18200/20000 ( 91%)]  Loss: 0.690 (1.76)  Time: 0.045s,   44.43/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18250/20000 ( 91%)]  Loss: 1.19 (1.76)  Time: 0.045s,   44.61/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18300/20000 ( 92%)]  Loss: 2.52 (1.76)  Time: 0.045s,   44.63/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18350/20000 ( 92%)]  Loss: 1.06 (1.76)  Time: 0.045s,   44.06/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18400/20000 ( 92%)]  Loss: 1.84 (1.76)  Time: 0.045s,   44.40/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18450/20000 ( 92%)]  Loss: 2.85 (1.76)  Time: 0.045s,   44.48/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18500/20000 ( 93%)]  Loss: 1.46 (1.76)  Time: 0.045s,   44.17/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18550/20000 ( 93%)]  Loss: 2.26 (1.76)  Time: 0.045s,   44.63/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18600/20000 ( 93%)]  Loss: 2.46 (1.76)  Time: 0.045s,   44.54/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18650/20000 ( 93%)]  Loss: 1.83 (1.76)  Time: 0.045s,   44.50/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18700/20000 ( 94%)]  Loss: 1.25 (1.76)  Time: 0.046s,   43.18/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18750/20000 ( 94%)]  Loss: 2.10 (1.76)  Time: 0.045s,   44.61/s  (0.045s,   44.07/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18800/20000 ( 94%)]  Loss: 1.73 (1.76)  Time: 0.045s,   44.34/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18850/20000 ( 94%)]  Loss: 1.45 (1.76)  Time: 0.045s,   44.55/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18900/20000 ( 95%)]  Loss: 1.36 (1.76)  Time: 0.045s,   44.47/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [18950/20000 ( 95%)]  Loss: 1.49 (1.76)  Time: 0.046s,   43.81/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19000/20000 ( 95%)]  Loss: 1.89 (1.76)  Time: 0.048s,   41.74/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.003 (0.002)
Train: 14 [19050/20000 ( 95%)]  Loss: 2.64 (1.76)  Time: 0.045s,   44.41/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19100/20000 ( 96%)]  Loss: 1.74 (1.76)  Time: 0.045s,   44.56/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19150/20000 ( 96%)]  Loss: 1.46 (1.76)  Time: 0.045s,   44.53/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19200/20000 ( 96%)]  Loss: 0.765 (1.76)  Time: 0.045s,   44.40/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19250/20000 ( 96%)]  Loss: 1.68 (1.76)  Time: 0.045s,   44.50/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19300/20000 ( 97%)]  Loss: 1.33 (1.76)  Time: 0.045s,   44.43/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19350/20000 ( 97%)]  Loss: 2.45 (1.76)  Time: 0.045s,   44.54/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19400/20000 ( 97%)]  Loss: 2.37 (1.76)  Time: 0.045s,   44.41/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19450/20000 ( 97%)]  Loss: 2.39 (1.76)  Time: 0.045s,   44.52/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19500/20000 ( 98%)]  Loss: 2.01 (1.76)  Time: 0.045s,   44.45/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19550/20000 ( 98%)]  Loss: 1.30 (1.76)  Time: 0.045s,   44.62/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19600/20000 ( 98%)]  Loss: 1.33 (1.76)  Time: 0.045s,   44.42/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19650/20000 ( 98%)]  Loss: 1.99 (1.76)  Time: 0.045s,   44.59/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19700/20000 ( 99%)]  Loss: 2.32 (1.76)  Time: 0.045s,   44.45/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19750/20000 ( 99%)]  Loss: 1.84 (1.76)  Time: 0.045s,   44.56/s  (0.045s,   44.08/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19800/20000 ( 99%)]  Loss: 2.35 (1.76)  Time: 0.045s,   44.51/s  (0.045s,   44.09/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19850/20000 ( 99%)]  Loss: 2.19 (1.76)  Time: 0.045s,   44.56/s  (0.045s,   44.09/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19900/20000 (100%)]  Loss: 1.70 (1.76)  Time: 0.046s,   43.40/s  (0.045s,   44.09/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Train: 14 [19950/20000 (100%)]  Loss: 2.14 (1.76)  Time: 0.045s,   44.67/s  (0.045s,   44.09/s)  LR: 9.952e-05  Data: 0.002 (0.002)
Test: [   0/4999]  Time: 0.020 (0.020)  Loss:   0.447 ( 0.447)  Acc@1: 100.000 (100.000)  Acc@5: 100.000 (100.000)
Test: [  50/4999]  Time: 0.010 (0.010)  Loss:   0.591 ( 0.810)  Acc@1: 100.000 ( 73.529)  Acc@5: 100.000 ( 99.020)
Test: [ 100/4999]  Time: 0.010 (0.010)  Loss:   0.297 ( 0.781)  Acc@1: 100.000 ( 76.238)  Acc@5: 100.000 ( 98.020)
Test: [ 150/4999]  Time: 0.010 (0.010)  Loss:   0.179 ( 0.842)  Acc@1: 100.000 ( 74.503)  Acc@5: 100.000 ( 97.351)
Test: [ 200/4999]  Time: 0.010 (0.010)  Loss:   0.368 ( 0.865)  Acc@1: 100.000 ( 73.134)  Acc@5: 100.000 ( 97.761)
Test: [ 250/4999]  Time: 0.010 (0.010)  Loss:   0.661 ( 0.856)  Acc@1: 100.000 ( 73.108)  Acc@5: 100.000 ( 98.008)
Test: [ 300/4999]  Time: 0.010 (0.010)  Loss:   1.138 ( 0.868)  Acc@1:  50.000 ( 73.090)  Acc@5: 100.000 ( 97.674)
Test: [ 350/4999]  Time: 0.010 (0.010)  Loss:   1.211 ( 0.876)  Acc@1: 100.000 ( 72.650)  Acc@5: 100.000 ( 97.436)
Test: [ 400/4999]  Time: 0.010 (0.010)  Loss:   0.274 ( 0.859)  Acc@1: 100.000 ( 73.940)  Acc@5: 100.000 ( 97.631)
Test: [ 450/4999]  Time: 0.010 (0.010)  Loss:   0.492 ( 0.870)  Acc@1: 100.000 ( 73.614)  Acc@5: 100.000 ( 97.450)
Test: [ 500/4999]  Time: 0.010 (0.010)  Loss:   0.245 ( 0.880)  Acc@1: 100.000 ( 73.054)  Acc@5: 100.000 ( 97.305)
Test: [ 550/4999]  Time: 0.010 (0.010)  Loss:   1.115 ( 0.877)  Acc@1:  50.000 ( 73.593)  Acc@5: 100.000 ( 97.368)
Test: [ 600/4999]  Time: 0.010 (0.010)  Loss:   0.737 ( 0.876)  Acc@1: 100.000 ( 73.877)  Acc@5: 100.000 ( 97.504)
Test: [ 650/4999]  Time: 0.010 (0.010)  Loss:   0.684 ( 0.869)  Acc@1: 100.000 ( 74.347)  Acc@5: 100.000 ( 97.619)
Test: [ 700/4999]  Time: 0.010 (0.010)  Loss:   0.260 ( 0.873)  Acc@1: 100.000 ( 73.966)  Acc@5: 100.000 ( 97.575)
Test: [ 750/4999]  Time: 0.010 (0.010)  Loss:   1.421 ( 0.874)  Acc@1:  50.000 ( 73.835)  Acc@5: 100.000 ( 97.603)
Test: [ 800/4999]  Time: 0.010 (0.010)  Loss:   1.923 ( 0.876)  Acc@1:   0.000 ( 73.658)  Acc@5: 100.000 ( 97.566)
Test: [ 850/4999]  Time: 0.010 (0.010)  Loss:   0.785 ( 0.878)  Acc@1: 100.000 ( 73.502)  Acc@5: 100.000 ( 97.591)
Test: [ 900/4999]  Time: 0.010 (0.010)  Loss:   1.286 ( 0.881)  Acc@1:  50.000 ( 73.252)  Acc@5: 100.000 ( 97.614)
Test: [ 950/4999]  Time: 0.010 (0.010)  Loss:   0.480 ( 0.885)  Acc@1: 100.000 ( 73.081)  Acc@5: 100.000 ( 97.581)
Test: [1000/4999]  Time: 0.010 (0.010)  Loss:   0.260 ( 0.890)  Acc@1: 100.000 ( 72.877)  Acc@5: 100.000 ( 97.552)
Test: [1050/4999]  Time: 0.010 (0.010)  Loss:   1.389 ( 0.893)  Acc@1:  50.000 ( 72.550)  Acc@5: 100.000 ( 97.431)
Test: [1100/4999]  Time: 0.010 (0.010)  Loss:   1.151 ( 0.892)  Acc@1:  50.000 ( 72.707)  Acc@5: 100.000 ( 97.502)
Test: [1150/4999]  Time: 0.010 (0.010)  Loss:   0.601 ( 0.898)  Acc@1: 100.000 ( 72.285)  Acc@5: 100.000 ( 97.567)
Test: [1200/4999]  Time: 0.010 (0.010)  Loss:   1.230 ( 0.894)  Acc@1:  50.000 ( 72.398)  Acc@5: 100.000 ( 97.627)
Test: [1250/4999]  Time: 0.010 (0.010)  Loss:   1.169 ( 0.898)  Acc@1:  50.000 ( 72.182)  Acc@5: 100.000 ( 97.682)
Test: [1300/4999]  Time: 0.010 (0.010)  Loss:   0.435 ( 0.895)  Acc@1: 100.000 ( 72.406)  Acc@5: 100.000 ( 97.617)
Test: [1350/4999]  Time: 0.010 (0.010)  Loss:   1.327 ( 0.896)  Acc@1:  50.000 ( 72.391)  Acc@5: 100.000 ( 97.631)
Test: [1400/4999]  Time: 0.010 (0.010)  Loss:   0.399 ( 0.898)  Acc@1: 100.000 ( 72.270)  Acc@5: 100.000 ( 97.609)
Test: [1450/4999]  Time: 0.010 (0.010)  Loss:   0.987 ( 0.899)  Acc@1:  50.000 ( 72.088)  Acc@5: 100.000 ( 97.657)
Test: [1500/4999]  Time: 0.010 (0.010)  Loss:   1.180 ( 0.901)  Acc@1:   0.000 ( 72.119)  Acc@5: 100.000 ( 97.635)
Test: [1550/4999]  Time: 0.010 (0.010)  Loss:   0.779 ( 0.900)  Acc@1:  50.000 ( 72.115)  Acc@5: 100.000 ( 97.711)
Test: [1600/4999]  Time: 0.010 (0.010)  Loss:   2.504 ( 0.901)  Acc@1:   0.000 ( 72.049)  Acc@5: 100.000 ( 97.564)
Test: [1650/4999]  Time: 0.010 (0.010)  Loss:   0.140 ( 0.899)  Acc@1: 100.000 ( 72.047)  Acc@5: 100.000 ( 97.486)
Test: [1700/4999]  Time: 0.010 (0.010)  Loss:   2.169 ( 0.902)  Acc@1:   0.000 ( 71.899)  Acc@5: 100.000 ( 97.443)
Test: [1750/4999]  Time: 0.010 (0.010)  Loss:   1.845 ( 0.905)  Acc@1:  50.000 ( 71.873)  Acc@5:  50.000 ( 97.401)
Test: [1800/4999]  Time: 0.010 (0.010)  Loss:   1.201 ( 0.903)  Acc@1:  50.000 ( 71.960)  Acc@5: 100.000 ( 97.390)
Test: [1850/4999]  Time: 0.010 (0.010)  Loss:   1.046 ( 0.902)  Acc@1:  50.000 ( 71.934)  Acc@5: 100.000 ( 97.407)
Test: [1900/4999]  Time: 0.010 (0.010)  Loss:   0.776 ( 0.903)  Acc@1:  50.000 ( 72.094)  Acc@5: 100.000 ( 97.370)
Test: [1950/4999]  Time: 0.010 (0.010)  Loss:   0.777 ( 0.905)  Acc@1: 100.000 ( 72.040)  Acc@5: 100.000 ( 97.437)
Test: [2000/4999]  Time: 0.010 (0.010)  Loss:   1.211 ( 0.907)  Acc@1:  50.000 ( 71.864)  Acc@5: 100.000 ( 97.401)
Test: [2050/4999]  Time: 0.010 (0.010)  Loss:   0.386 ( 0.907)  Acc@1: 100.000 ( 71.819)  Acc@5: 100.000 ( 97.465)
Test: [2100/4999]  Time: 0.010 (0.010)  Loss:   0.473 ( 0.909)  Acc@1: 100.000 ( 71.704)  Acc@5: 100.000 ( 97.477)
