Training with a single process on 1 device (cuda:0).
WARNING: No pretrained configuration specified for MONet_T_12 model. Using a default. Please add a config to the model pretrained_cfg registry or pass explicitly.
Model MONet_T_12 created, param count:13157026
Data processing configuration for current model + dataset:
	input_size: (3, 32, 32)
Train: 17 [9800/20000 ( 49%)]  Loss: 2.02 (1.72)  Time: 0.046s,   43.92/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [9850/20000 ( 49%)]  Loss: 1.36 (1.72)  Time: 0.045s,   44.06/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [9900/20000 ( 50%)]  Loss: 1.01 (1.72)  Time: 0.045s,   44.18/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [9950/20000 ( 50%)]  Loss: 1.49 (1.72)  Time: 0.045s,   43.97/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10000/20000 ( 50%)]  Loss: 2.20 (1.72)  Time: 0.046s,   43.85/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10050/20000 ( 50%)]  Loss: 2.27 (1.72)  Time: 0.045s,   44.16/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10100/20000 ( 51%)]  Loss: 1.92 (1.72)  Time: 0.045s,   43.97/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10150/20000 ( 51%)]  Loss: 1.96 (1.72)  Time: 0.046s,   43.90/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10200/20000 ( 51%)]  Loss: 1.75 (1.72)  Time: 0.045s,   44.17/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10250/20000 ( 51%)]  Loss: 2.48 (1.72)  Time: 0.045s,   44.27/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10300/20000 ( 52%)]  Loss: 2.00 (1.72)  Time: 0.045s,   44.06/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10350/20000 ( 52%)]  Loss: 1.45 (1.72)  Time: 0.045s,   44.21/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10400/20000 ( 52%)]  Loss: 1.26 (1.72)  Time: 0.045s,   44.25/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10450/20000 ( 52%)]  Loss: 2.81 (1.72)  Time: 0.045s,   44.34/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10500/20000 ( 53%)]  Loss: 1.50 (1.72)  Time: 0.046s,   43.35/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10550/20000 ( 53%)]  Loss: 1.09 (1.72)  Time: 0.047s,   42.56/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10600/20000 ( 53%)]  Loss: 1.82 (1.72)  Time: 0.046s,   43.63/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10650/20000 ( 53%)]  Loss: 2.47 (1.72)  Time: 0.045s,   43.96/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10700/20000 ( 54%)]  Loss: 2.98 (1.72)  Time: 0.047s,   42.55/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10750/20000 ( 54%)]  Loss: 1.34 (1.72)  Time: 0.046s,   43.80/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10800/20000 ( 54%)]  Loss: 1.04 (1.72)  Time: 0.046s,   43.80/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10850/20000 ( 54%)]  Loss: 0.949 (1.72)  Time: 0.046s,   43.83/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10900/20000 ( 55%)]  Loss: 1.93 (1.72)  Time: 0.045s,   44.10/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [10950/20000 ( 55%)]  Loss: 0.939 (1.72)  Time: 0.045s,   44.23/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11000/20000 ( 55%)]  Loss: 1.46 (1.72)  Time: 0.046s,   43.92/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11050/20000 ( 55%)]  Loss: 1.60 (1.72)  Time: 0.045s,   44.08/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11100/20000 ( 56%)]  Loss: 1.96 (1.72)  Time: 0.046s,   43.89/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11150/20000 ( 56%)]  Loss: 0.799 (1.72)  Time: 0.045s,   44.24/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11200/20000 ( 56%)]  Loss: 1.78 (1.72)  Time: 0.047s,   42.42/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11250/20000 ( 56%)]  Loss: 2.54 (1.72)  Time: 0.050s,   40.38/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.003 (0.002)
Train: 17 [11300/20000 ( 57%)]  Loss: 1.90 (1.72)  Time: 0.045s,   44.20/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11350/20000 ( 57%)]  Loss: 2.26 (1.72)  Time: 0.045s,   44.03/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11400/20000 ( 57%)]  Loss: 1.86 (1.72)  Time: 0.046s,   43.74/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11450/20000 ( 57%)]  Loss: 1.10 (1.72)  Time: 0.045s,   44.03/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11500/20000 ( 58%)]  Loss: 1.77 (1.72)  Time: 0.045s,   44.29/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11550/20000 ( 58%)]  Loss: 1.90 (1.72)  Time: 0.045s,   44.23/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11600/20000 ( 58%)]  Loss: 1.28 (1.72)  Time: 0.045s,   44.02/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11650/20000 ( 58%)]  Loss: 1.97 (1.72)  Time: 0.045s,   43.96/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11700/20000 ( 59%)]  Loss: 1.40 (1.72)  Time: 0.045s,   44.28/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11750/20000 ( 59%)]  Loss: 1.79 (1.72)  Time: 0.045s,   44.15/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11800/20000 ( 59%)]  Loss: 1.81 (1.72)  Time: 0.045s,   44.34/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11850/20000 ( 59%)]  Loss: 1.10 (1.72)  Time: 0.045s,   44.30/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11900/20000 ( 60%)]  Loss: 1.70 (1.72)  Time: 0.045s,   44.23/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [11950/20000 ( 60%)]  Loss: 1.19 (1.72)  Time: 0.046s,   43.94/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12000/20000 ( 60%)]  Loss: 1.24 (1.72)  Time: 0.045s,   44.28/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12050/20000 ( 60%)]  Loss: 1.43 (1.72)  Time: 0.045s,   44.28/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12100/20000 ( 61%)]  Loss: 1.65 (1.72)  Time: 0.046s,   43.94/s  (0.045s,   43.97/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12150/20000 ( 61%)]  Loss: 1.91 (1.72)  Time: 0.045s,   44.35/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12200/20000 ( 61%)]  Loss: 2.04 (1.72)  Time: 0.045s,   44.20/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12250/20000 ( 61%)]  Loss: 2.20 (1.72)  Time: 0.045s,   44.17/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12300/20000 ( 62%)]  Loss: 1.71 (1.72)  Time: 0.045s,   44.16/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12350/20000 ( 62%)]  Loss: 1.69 (1.72)  Time: 0.045s,   44.49/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12400/20000 ( 62%)]  Loss: 1.24 (1.72)  Time: 0.045s,   44.27/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12450/20000 ( 62%)]  Loss: 1.25 (1.72)  Time: 0.045s,   44.47/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12500/20000 ( 63%)]  Loss: 1.07 (1.72)  Time: 0.045s,   44.39/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12550/20000 ( 63%)]  Loss: 1.95 (1.72)  Time: 0.045s,   44.46/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12600/20000 ( 63%)]  Loss: 1.39 (1.72)  Time: 0.045s,   44.24/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12650/20000 ( 63%)]  Loss: 1.23 (1.72)  Time: 0.045s,   44.49/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12700/20000 ( 64%)]  Loss: 1.02 (1.72)  Time: 0.046s,   43.90/s  (0.045s,   43.98/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12750/20000 ( 64%)]  Loss: 0.832 (1.72)  Time: 0.045s,   44.40/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12800/20000 ( 64%)]  Loss: 1.89 (1.72)  Time: 0.045s,   44.41/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12850/20000 ( 64%)]  Loss: 1.09 (1.72)  Time: 0.045s,   44.52/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12900/20000 ( 65%)]  Loss: 1.62 (1.72)  Time: 0.045s,   44.41/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [12950/20000 ( 65%)]  Loss: 1.50 (1.72)  Time: 0.045s,   44.46/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13000/20000 ( 65%)]  Loss: 2.48 (1.72)  Time: 0.045s,   44.46/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13050/20000 ( 65%)]  Loss: 2.02 (1.72)  Time: 0.045s,   44.35/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13100/20000 ( 66%)]  Loss: 1.99 (1.72)  Time: 0.045s,   44.41/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13150/20000 ( 66%)]  Loss: 1.72 (1.72)  Time: 0.045s,   44.27/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13200/20000 ( 66%)]  Loss: 2.20 (1.72)  Time: 0.046s,   43.66/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13250/20000 ( 66%)]  Loss: 1.69 (1.72)  Time: 0.045s,   44.43/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13300/20000 ( 67%)]  Loss: 2.21 (1.72)  Time: 0.045s,   44.54/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13350/20000 ( 67%)]  Loss: 2.93 (1.72)  Time: 0.045s,   44.35/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13400/20000 ( 67%)]  Loss: 1.35 (1.72)  Time: 0.045s,   44.52/s  (0.045s,   43.99/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13450/20000 ( 67%)]  Loss: 1.75 (1.72)  Time: 0.045s,   44.23/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13500/20000 ( 68%)]  Loss: 1.07 (1.72)  Time: 0.045s,   44.48/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13550/20000 ( 68%)]  Loss: 1.46 (1.72)  Time: 0.045s,   44.48/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13600/20000 ( 68%)]  Loss: 2.34 (1.72)  Time: 0.045s,   44.18/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13650/20000 ( 68%)]  Loss: 1.71 (1.72)  Time: 0.045s,   44.02/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13700/20000 ( 69%)]  Loss: 1.68 (1.72)  Time: 0.045s,   44.43/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13750/20000 ( 69%)]  Loss: 1.91 (1.72)  Time: 0.045s,   44.49/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13800/20000 ( 69%)]  Loss: 0.678 (1.72)  Time: 0.045s,   44.49/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13850/20000 ( 69%)]  Loss: 1.68 (1.72)  Time: 0.046s,   43.34/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13900/20000 ( 70%)]  Loss: 1.92 (1.72)  Time: 0.047s,   42.77/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [13950/20000 ( 70%)]  Loss: 1.95 (1.72)  Time: 0.045s,   44.36/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14000/20000 ( 70%)]  Loss: 1.18 (1.72)  Time: 0.046s,   43.77/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14050/20000 ( 70%)]  Loss: 1.59 (1.72)  Time: 0.045s,   44.24/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14100/20000 ( 71%)]  Loss: 2.63 (1.72)  Time: 0.045s,   44.24/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14150/20000 ( 71%)]  Loss: 2.16 (1.72)  Time: 0.045s,   44.32/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14200/20000 ( 71%)]  Loss: 1.74 (1.72)  Time: 0.045s,   44.27/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14250/20000 ( 71%)]  Loss: 1.29 (1.72)  Time: 0.045s,   44.18/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14300/20000 ( 72%)]  Loss: 1.37 (1.72)  Time: 0.045s,   44.18/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14350/20000 ( 72%)]  Loss: 1.85 (1.72)  Time: 0.046s,   43.77/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14400/20000 ( 72%)]  Loss: 1.27 (1.72)  Time: 0.045s,   44.13/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14450/20000 ( 72%)]  Loss: 1.60 (1.72)  Time: 0.045s,   44.31/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14500/20000 ( 73%)]  Loss: 2.13 (1.72)  Time: 0.045s,   44.45/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14550/20000 ( 73%)]  Loss: 0.885 (1.72)  Time: 0.046s,   43.66/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14600/20000 ( 73%)]  Loss: 0.815 (1.72)  Time: 0.045s,   44.28/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14650/20000 ( 73%)]  Loss: 1.89 (1.72)  Time: 0.045s,   44.31/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14700/20000 ( 74%)]  Loss: 2.54 (1.72)  Time: 0.045s,   44.14/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14750/20000 ( 74%)]  Loss: 2.99 (1.72)  Time: 0.045s,   44.04/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14800/20000 ( 74%)]  Loss: 0.935 (1.72)  Time: 0.045s,   44.12/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14850/20000 ( 74%)]  Loss: 1.94 (1.72)  Time: 0.045s,   44.32/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14900/20000 ( 75%)]  Loss: 1.70 (1.72)  Time: 0.045s,   44.23/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [14950/20000 ( 75%)]  Loss: 2.21 (1.72)  Time: 0.045s,   44.55/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15000/20000 ( 75%)]  Loss: 1.34 (1.72)  Time: 0.045s,   44.44/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15050/20000 ( 75%)]  Loss: 2.32 (1.72)  Time: 0.045s,   44.45/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15100/20000 ( 76%)]  Loss: 2.04 (1.72)  Time: 0.045s,   44.28/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15150/20000 ( 76%)]  Loss: 1.68 (1.72)  Time: 0.045s,   44.37/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15200/20000 ( 76%)]  Loss: 1.29 (1.72)  Time: 0.045s,   44.44/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15250/20000 ( 76%)]  Loss: 1.83 (1.72)  Time: 0.045s,   44.54/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15300/20000 ( 77%)]  Loss: 1.55 (1.72)  Time: 0.045s,   44.03/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15350/20000 ( 77%)]  Loss: 2.39 (1.72)  Time: 0.045s,   44.52/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15400/20000 ( 77%)]  Loss: 1.39 (1.72)  Time: 0.045s,   44.40/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15450/20000 ( 77%)]  Loss: 1.17 (1.72)  Time: 0.045s,   44.42/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15500/20000 ( 78%)]  Loss: 1.49 (1.72)  Time: 0.045s,   43.99/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15550/20000 ( 78%)]  Loss: 1.88 (1.72)  Time: 0.045s,   44.50/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15600/20000 ( 78%)]  Loss: 1.41 (1.72)  Time: 0.045s,   44.31/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15650/20000 ( 78%)]  Loss: 1.39 (1.72)  Time: 0.046s,   43.83/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15700/20000 ( 79%)]  Loss: 1.21 (1.72)  Time: 0.045s,   44.27/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15750/20000 ( 79%)]  Loss: 2.39 (1.72)  Time: 0.046s,   43.30/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15800/20000 ( 79%)]  Loss: 1.11 (1.72)  Time: 0.045s,   44.29/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15850/20000 ( 79%)]  Loss: 1.05 (1.72)  Time: 0.046s,   43.91/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15900/20000 ( 80%)]  Loss: 1.91 (1.72)  Time: 0.045s,   44.28/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [15950/20000 ( 80%)]  Loss: 1.16 (1.72)  Time: 0.045s,   44.32/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16000/20000 ( 80%)]  Loss: 0.829 (1.72)  Time: 0.045s,   44.29/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16050/20000 ( 80%)]  Loss: 2.26 (1.72)  Time: 0.046s,   43.94/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16100/20000 ( 81%)]  Loss: 2.28 (1.72)  Time: 0.045s,   44.21/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16150/20000 ( 81%)]  Loss: 1.94 (1.72)  Time: 0.045s,   44.56/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16200/20000 ( 81%)]  Loss: 1.52 (1.72)  Time: 0.045s,   44.21/s  (0.045s,   44.01/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16250/20000 ( 81%)]  Loss: 2.09 (1.72)  Time: 0.045s,   43.99/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16300/20000 ( 82%)]  Loss: 2.59 (1.72)  Time: 0.045s,   44.11/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16350/20000 ( 82%)]  Loss: 1.56 (1.72)  Time: 0.045s,   44.29/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16400/20000 ( 82%)]  Loss: 2.05 (1.72)  Time: 0.045s,   44.22/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16450/20000 ( 82%)]  Loss: 2.54 (1.72)  Time: 0.046s,   43.93/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16500/20000 ( 83%)]  Loss: 1.67 (1.72)  Time: 0.045s,   44.16/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16550/20000 ( 83%)]  Loss: 2.24 (1.72)  Time: 0.045s,   44.34/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16600/20000 ( 83%)]  Loss: 1.38 (1.72)  Time: 0.045s,   44.12/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16650/20000 ( 83%)]  Loss: 1.71 (1.72)  Time: 0.045s,   44.32/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16700/20000 ( 84%)]  Loss: 2.20 (1.72)  Time: 0.045s,   44.32/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16750/20000 ( 84%)]  Loss: 2.12 (1.72)  Time: 0.046s,   43.47/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16800/20000 ( 84%)]  Loss: 2.00 (1.72)  Time: 0.045s,   44.23/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16850/20000 ( 84%)]  Loss: 1.60 (1.72)  Time: 0.045s,   44.08/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16900/20000 ( 85%)]  Loss: 1.72 (1.72)  Time: 0.046s,   43.88/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [16950/20000 ( 85%)]  Loss: 0.915 (1.72)  Time: 0.045s,   44.00/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17000/20000 ( 85%)]  Loss: 0.921 (1.72)  Time: 0.045s,   44.17/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17050/20000 ( 85%)]  Loss: 1.93 (1.72)  Time: 0.045s,   44.30/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17100/20000 ( 86%)]  Loss: 2.12 (1.72)  Time: 0.046s,   43.77/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17150/20000 ( 86%)]  Loss: 2.03 (1.72)  Time: 0.046s,   43.30/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17200/20000 ( 86%)]  Loss: 1.69 (1.72)  Time: 0.045s,   44.07/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17250/20000 ( 86%)]  Loss: 2.62 (1.72)  Time: 0.045s,   44.34/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17300/20000 ( 87%)]  Loss: 1.68 (1.72)  Time: 0.045s,   44.07/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
Train: 17 [17350/20000 ( 87%)]  Loss: 0.698 (1.72)  Time: 0.045s,   44.05/s  (0.045s,   44.00/s)  LR: 9.929e-05  Data: 0.002 (0.002)
